group,uid,dwt,V_actual,Lambda,lt_home,lt_best_working,Delta_nats,share_nonwork_mass,W1_eur,W4_eur,W1_workingonly_eur,W6_eur,W1_closed_form_eur,W4_closed_form_eur
singles_male,200003212500,2237.548,4.7943658460351495,5.3437115063815,2.5891848268745496,2.5790804474401554,-2.7545266795069505,0.3664149394491942,1173.508125205273,18127.712235757204,1608.3665194167831,19960.368542455657,1173.508125205239,18127.712235757204
singles_male,200003212800,2001.161,6.721838010712655,7.310645208847201,2.644581396401954,2.636508090939284,-4.6660638124452465,0.18400044686686598,1127.9086223447907,112843.61727336988,1295.856270120944,124331.5767132962,1127.9086223447543,112843.61727336988
singles_male,200003213700,1824.131,6.473765920541395,5.9095300236964095,2.5378054591812083,2.525746390365529,-3.371724564515201,0.04933943690925596,3573.4195035175553,98383.39046697058,3651.4748789843843,107999.13426643409,3573.4195035175185,98383.39046697058
singles_male,200003217800,3455.108,5.009156127767452,5.174645695420941,3.730302167157867,3.716091271219882,-1.444343528263074,0.222116861400321,1724.430651276276,7265.847315600998,1940.4470805388155,8339.455303007519,1724.4306512761962,7265.847315600998
singles_male,200003222500,4932.387,5.875248701135793,6.166769125044001,2.70399516776342,2.696427315967517,-3.4627739572805813,0.08022993989604094,1519.9042992471132,46722.400769848246,1600.8402027630054,51621.80420082458,1519.9042992470702,46722.400769848246
singles_male,200003230900,4474.184,6.072408761648036,6.1312044742296665,2.558911862917893,2.5504966207849744,-3.5722926113117737,0.06051152787231664,1918.7646792231867,65235.88138768697,2000.4262110732689,71686.73127248781,1918.7646792231326,65235.88138768697
singles_male,200003231900,2425.82,6.141103786012052,6.575234471031046,2.834874315988539,2.825995590888442,-3.740360155042507,0.07611576957538814,1317.378470846219,53301.53069055713,1370.4318577390272,59159.87281041371,1317.3784708462822,53301.53069055713
singles_male,200003240500,2141.945,7.391282144705591,6.710799754669288,3.061322052081684,3.0356193445693966,-3.6494777025876037,0.03902623003574226,4011.734117402373,144156.8835629625,4062.743054651295,161154.01934016065,4011.734117402277,144156.8835629625
singles_male,200003241600,2634.072,5.446325100033703,5.670393184033318,2.2354390460674303,2.2285679686464244,-3.434954137965888,0.09389236746225937,1626.1768933145904,48565.82640298367,1712.7268022447638,52762.61346851486,1626.1768933145593,48565.82640298367
singles_male,200003244800,1543.099,5.855842284116178,6.409582286288852,2.29063153668156,2.279201689399666,-4.118950749607292,0.029248599412227468,1168.3410859832593,68605.46383315115,1181.5676113342747,74665.85619927789,1168.3410859832231,68605.46383315115
singles_male,200003247800,1469.631,5.758371559378495,6.029113835899159,2.271389783660716,2.260038060317763,-3.7577240522384434,0.032334590556483,1551.8843423561548,63572.432200598734,1592.9403579763152,69143.73972229077,1551.8843423561952,63572.432200598734
singles_male,200003247900,1403.425,5.481904459629148,5.8246632829980785,2.5378054591812083,2.5205169601724964,-3.28685782381687,0.1253145963762682,1443.8100478837769,37420.374579639036,1576.8022295054534,41105.92114817948,1443.8100478837728,37420.374579639036
singles_male,200003248300,1569.371,4.881970074285621,5.413734507537845,2.3248658214795417,2.3073881152863884,-3.0888686860583037,0.1772238421849901,1194.4086752844782,25613.644547394244,1311.3568023124758,27928.54492858985,1194.4086752845053,25613.644547394244
singles_male,200003248900,3217.885,6.035739922704603,6.002016005421257,2.341166648225434,2.3239922243076494,-3.6608493571958225,0.04666298853180731,2104.778023958611,77810.02171412062,2182.6621844710176,84830.35073846197,2104.7780239585986,77810.02171412062
singles_male,200003250000,1233.865,8.863962683022848,9.096098426983048,3.4194931925494148,3.405379271943004,-5.676605234433633,0.024228791919813794,1613.087687526463,422251.164215433,1640.0270269102784,477497.61597296793,1613.0876875265185,422251.164215433
singles_male,200003252401,1251.384,5.634107979475236,5.8898412761380206,2.2789880890059218,2.271993479398676,-3.610853187132099,0.07211484486668232,1575.3994969820756,55904.86465458677,1660.4183856196746,60825.82460493743,1575.3994969821072,55904.86465458677
singles_male,200003253200,1052.1,6.5995176936717295,7.0673212761389275,2.9818222715499068,2.968953392593125,-4.085499004589021,0.02758612995701941,1273.609942162626,72201.8554287807,1300.1324553982017,80536.0031375016,1273.6099421626059,72201.8554287807
singles_male,200003257400,2761.653,5.884852449771789,5.859071754704654,2.341166648225434,2.332891614471596,-3.5179051064792195,0.05433045220602126,2088.1292694425965,67182.44844942186,2168.2306837173555,73250.9616562874,2088.1292694425024,67182.44844942186
singles_male,200003262300,1287.412,5.598271152080785,5.971383944008008,2.3138904915364655,2.306032973019648,-3.6574934524715426,0.05662846029624275,1400.5274667480098,52177.36371462726,1464.490389465081,56844.10871003813,1400.5274667480817,52177.36371462726
singles_male,200003262801,1332.159,5.088186672819265,5.614975827315933,2.5589118629178933,2.5449632071804307,-3.05606396439804,0.14759346218357974,1200.3900584456746,24923.77471143189,1299.4141536391053,27407.26908825098,1200.3900584456421,24923.77471143189
singles_male,200003265301,3079.533,5.047812747875974,5.591790802108286,2.341166648225434,2.3347855349559747,-3.250624153882852,0.13511713599181868,1179.8503441949256,29658.291759746517,1278.9108932491908,32354.67870630138,1179.8503441948696,29658.291759746517
singles_male,200003266100,1172.371,5.778664048129989,6.261920060027713,2.5378054591812083,2.528805785740093,-3.724114600846505,0.0361689954560288,1254.0107386803743,50007.70878961471,1288.6407286168696,54921.6610304331,1254.0107386803054,50007.70878961471
singles_male,200003269300,2085.146,7.6229364713860255,7.8432940973458605,3.3239246046813893,3.3143194091466173,-4.519369492664471,0.05900654362671372,1632.2321821155301,139900.8762096845,1697.4411614034534,157842.8016953342,1632.232182115489,139900.8762096845
singles_male,200003270200,2207.412,6.747656619888089,6.84979504640734,2.4077705671055565,2.396167146443592,-4.442024479301783,0.06490504954834037,1837.3281287992245,145548.9299185002,1873.310475171189,158993.202688928,1837.3281287992509,145548.9299185002
singles_male,200003271900,2672.626,5.753129595045983,5.208469587222324,2.3724600067484642,2.3649057145266523,-2.83600958047386,0.06769450227675107,3504.4340233707017,57315.1511021952,3625.5370984488754,62569.17711248855,3504.4340233706107,57315.1511021952
singles_male,200003276101,2839.892,5.5888260489273724,5.91721313235296,2.3538304904674447,2.341328880412766,-3.5633826418855152,0.053618269705415215,1464.7636238314603,49722.35389641954,1514.6538887186189,54249.13145933692,1464.7636238314326,49722.35389641954
singles_male,200003278500,1858.927,5.429315086176994,5.654225924387409,2.4238114339454375,2.4160428947086086,-3.230414490441971,0.08564909592999426,1624.8046688756192,39736.32405074662,1694.5789281976129,43469.757027051164,1624.8046688757127,39736.32405074662
singles_male,200003280100,873.7793,6.868033311195428,6.85802996921979,3.5190789822515036,3.5075805417683728,-3.3389509869682863,0.07703948380035586,2055.4470469417183,55569.730293794615,2147.8832436816956,63179.7831404219,2055.4470469417975,55569.730293794615
singles_male,200003281700,1411.59,6.067460500405912,6.200082431632722,2.8348743159885386,2.8142513636749866,-3.365208115644183,0.046952727084265775,1782.1165971934704,49605.55818671462,1842.4427903700284,55060.8054842944,1782.1165971933976,49605.55818671462
singles_male,200003287100,1133.0,5.709673600396287,6.13158908628981,2.70399516776342,2.690985537051767,-3.42759391852639,0.05906011840716937,1333.622227214644,39743.115039992845,1397.758052781925,43916.02894897039,1333.6222272147481,39743.115039992845
singles_male,200003289400,1356.649,5.499099659148107,6.246393162388022,2.9818222715499063,2.9730725739511445,-3.2645708908381152,0.13779748946327586,961.820035706339,24632.086521530695,1050.2164305984784,27499.899893531383,961.8200357063814,24632.086521530695
singles_male,200003290300,1091.125,6.472553031660715,6.475796946144006,2.271389783660716,2.256557682152755,-4.20440716248329,0.09159815411217266,2028.3982624287885,127248.23428667644,2177.667175358446,138338.93519102334,2028.3982624287898,127248.23428667644
singles_male,200003291500,1731.592,5.956993321820975,6.180163571664004,2.2449578831212147,2.2232162281253056,-3.9352056885427897,0.1021160005195904,1627.6400676687817,79142.93678816795,1734.6108560852635,85985.11689167764,1627.6400676688475,79142.93678816795
singles_male,200003292300,8637.382,5.772347550580634,6.229015615723882,2.906339692852192,2.8834112365971727,-3.32267592287169,0.09929793278229614,1287.9219371595773,34667.648746044986,1415.6604015405123,38589.1466821104,1287.9219371595073,34667.648746044986
singles_male,200003292400,9968.625,6.262321363259203,5.85513390143347,2.3538304904674447,2.3311698429482903,-3.501303410966025,0.047401986379363326,3055.8283012751926,95793.57432900036,3148.5212018512184,104469.59275660734,3055.8283012753036,95793.57432900036
singles_male,200003295000,2369.835,6.6767486047623015,6.797492479712608,3.144839034447523,3.132029058976884,-3.652653445265085,0.0549444899120847,1803.431487730165,66416.35836175033,1871.4410365757328,74515.0632956757,1803.4314877301183,66416.35836175033
singles_male,200003295400,2771.853,5.331305186637674,5.591447449551457,2.2403005040509605,2.2325980601430264,-3.3511469455004965,0.05757019027048231,1568.4553545632994,43199.787301870405,1631.646331328826,46944.56440560941,1568.4553545632045,43199.787301870405
singles_male,200003295900,2913.762,5.374308356628011,5.680461707012733,2.234594789917963,2.22237566046086,-3.44586691709477,0.08975192882183683,1497.7758177859964,45305.14571226192,1544.1704146769926,49220.812263223095,1497.775817786091,45305.14571226192
singles_male,200003296100,2772.889,6.098820137547324,6.488492810843012,2.2999183543257007,2.2931492137177774,-4.188574456517312,0.03519778598294548,1377.459729749323,86117.89727179677,1402.422825144958,93742.84816397904,1377.4597297492496,86117.89727179677
singles_male,200003298500,1122.309,6.635970655460414,7.070895330543473,3.323924604681389,3.310786245338168,-3.746970725862084,0.06607676514003906,1316.3294463038233,53604.835750366256,1364.6969291610642,60532.782027126945,1316.3294463037735,53604.835750366256
singles_male,200003305700,1182.866,6.766113116933199,7.056224148073992,3.4194931925494148,3.400728436769235,-3.636730955524577,0.061290413958580106,1522.0526914723364,55443.36275947084,1582.943090982375,62817.08452452978,1522.0526914724376,55443.36275947084
singles_male,200003309200,1083.492,6.514101107101902,6.50169799736832,3.5190789822515036,3.509276319655752,-2.982619015116817,0.09368126403978531,2060.3851458693634,39331.16885705704,2202.417258826855,44732.46819978785,2060.385145869281,39331.16885705704
singles_male,200003311800,855.707,6.1288331895392565,6.369493977032975,2.70399516776342,2.6964566747988035,-3.665498809269555,0.03594642287277694,1599.3700160114984,59836.911182766446,1638.8283086640297,66099.18081060567,1599.3700160114552,59836.911182766446
singles_male,200003314200,3035.911,5.924012242246248,6.294342112622387,2.29063153668156,2.2802064960756234,-4.003710575940827,0.13789236586192824,1404.441498291832,73312.52355486405,1540.5935379388593,79785.32707914739,1404.4414982918104,73312.52355486405
singles_male,200003323300,1248.652,6.263227447658305,6.666323657738448,3.4194931925494148,3.3937297097586643,-3.246830465189033,0.13885694954760214,1359.037911583318,33920.01271462992,1535.8141251213783,38449.12827584533,1359.0379115833282,33920.01271462992
singles_male,200003326200,3163.66,6.591972477162737,6.708147028127384,2.4238114339454375,2.39538849568522,-4.284335594181947,0.025711494858694034,1811.6982466913478,123242.30028983473,1841.3143966177786,134718.18292627204,1811.6982466912614,123242.30028983473
singles_male,200003331800,1388.034,7.158472766986226,7.368941892497337,2.58918482687455,2.580406729284909,-4.779757065622787,0.06333062054188612,1648.4792398634886,181711.52380719452,1741.347547930207,199748.6148648428,1648.4792398635254,181711.52380719452
singles_male,200003333700,1900.68,6.435220755033099,6.633990911216704,2.3138904915364655,2.3068457699624716,-4.320100419680238,0.07850753808243717,1667.9083147868432,117771.72440262653,1745.403552255932,128237.64597423412,1667.9083147868746,117771.72440262653
singles_male,200003349700,856.618,6.1878775763533715,6.199322710162632,2.2491791638685514,2.235739345475094,-3.950143546294081,0.03599673509721466,2011.830033604925,98645.30008048534,2051.1599920028157,107174.93403921273,2011.8300336049551,98645.30008048534
singles_male,200003352000,8027.992,6.630843895131824,6.52052164100668,2.9063396928521916,2.8844569100796753,-3.6141819481544886,0.05433470508007201,2272.240952964845,80108.54057395902,2356.942811659881,89109.73355434244,2272.240952964697,80108.54057395902
singles_male,200003353600,1779.53,5.271664678946675,5.493443287570622,2.2449578831212147,2.229646582645244,-3.248485404449407,0.15346960127361214,1629.9105675360074,40568.621706803526,1799.386191923806,44094.47917732161,1629.910567536066,40568.621706803526
singles_male,200003353700,3526.853,5.614909078279864,5.972289157208876,2.38681236128941,2.3564972156294077,-3.585476795919466,0.05737053754391722,1422.7979557451606,49388.65467749428,1468.9185794067425,53949.23016361655,1422.7979557452234,49388.65467749428
singles_male,200003361500,968.3858,3.881409143902146,4.374296526244989,2.70399516776342,2.6870912386772643,-1.6703013584815691,0.11500335750837991,1241.9464495288535,6571.0962213587,1358.7132182965274,7271.004731122075,1241.9464495287625,6571.0962213587
singles_male,200003362100,1130.574,6.857823337080185,7.202423534679585,2.9818222715499063,2.9692425492776637,-4.220601263129678,0.10916438859556316,1441.1469674246905,92817.66732461852,1612.2310984240853,103509.9627629293,1441.1469674246487,92817.66732461852
singles_male,200003368400,1492.267,6.413502906734821,6.887225862879382,2.3411666482254336,2.3327106168458345,-4.5460592146539485,0.11630031641675069,1266.0663958783925,112306.30746264839,1398.1921078757173,122409.65893704255,1266.066395878477,112306.30746264839
singles_male,200003370100,18412.02,5.908906265551454,6.213035432210526,2.3724600067484642,2.36394866405678,-3.8405754254620614,0.03977708827057427,1500.8177055555102,66710.45570225694,1536.755647094917,72818.39709517508,1500.8177055554766,66710.45570225694
singles_male,200003370800,1848.897,5.012483302690469,5.448212921132966,2.4904432933219294,2.4759767425426666,-2.957769627811037,0.31336867419774295,1315.266796438149,24747.47038162739,1694.6634828302838,27146.52599179166,1315.266796438065,24747.47038162739
singles_male,200003379600,1780.575,4.732469598423543,5.200444867939901,2.256165232473934,2.2366425553588556,-2.9442796354659673,0.22763629908788802,1273.3905203641289,23661.234563258793,1512.0725231483011,25736.889284351644,1273.3905203641411,23661.234563258793
singles_male,200003380400,2770.228,4.79289724374124,5.319861869109752,2.2354390460674303,2.2283814968182183,-3.0844228230423214,0.17643461884449724,1200.1785988879356,25622.539495855952,1340.2491780911541,27847.90629462132,1200.1785988878657,25622.539495855952
singles_male,200003382800,1347.775,5.902559841265567,5.718367749923721,2.906339692852192,2.8980135207642257,-2.812028057071529,0.2609775924375828,2446.2445571011767,39377.2692064704,2785.8571638904778,43826.97325397284,2446.244557101179,39377.2692064704
singles_male,200003389900,2952.453,6.213642185484203,6.413112729580841,2.5378054591812074,2.5268671133990117,-3.8753072703996336,0.03902534123059231,1666.738776126097,76404.60074882107,1719.1328529810148,83887.19442304209,1666.7387761261405,76404.60074882107
singles_male,200003391400,2764.378,6.902351916403158,6.720524191523569,3.4194931925494148,3.4094542545605555,-3.301030998974154,0.08299105650978635,2440.4755650670777,63317.57851107235,2565.5881291278183,71729.52726780658,2440.475565066996,63317.57851107235
singles_male,200003395700,3892.671,5.805051928571413,5.86324567977958,2.262075025520206,2.255591764714148,-3.6011706542593744,0.05159411548413343,1919.9205618813705,67136.08476575647,2008.3207321192804,72992.71054019095,1919.9205618812557,67136.08476575647
singles_male,200003396100,3902.626,5.802062249972898,5.824634847036436,2.29063153668156,2.2832101285891495,-3.5340033103548762,0.05117240154096437,1989.5647059210073,65104.720059050895,2057.7298637300873,70858.24893867626,1989.5647059209764,65104.720059050895
singles_male,200003396600,3631.317,5.44921056040335,5.672318782443242,2.2377677356025574,2.228700844753731,-3.434551046840685,0.0651730496104002,1627.7412008213719,48592.23100125394,1714.452071959578,52795.717059045586,1627.7412008212746,48592.23100125394
singles_male,200003402900,2567.362,6.148620066510056,6.162656090887434,2.341166648225434,2.3282215684967937,-3.8214894426619996,0.03822401769452247,2006.6238465439505,86836.69114934195,2053.4962499126596,94664.64265058204,2006.6238465440863,86836.69114934195
singles_male,200003403000,2738.198,7.889130781231372,7.97226588042819,3.6226819737876546,3.588800520230626,-4.349583906640536,0.07567744875498704,1872.6023504883156,135557.38733073615,1941.224543673126,154542.08904581843,1872.6023504883472,135557.38733073615
singles_male,200003405200,2726.279,6.785536187268959,6.975987324543101,3.730302167157867,3.718275228069568,-3.2456851573852337,0.08679064557575487,1681.8622231684535,41715.772477536484,1776.6331070855626,47793.007305899824,1681.862223168451,41715.772477536484
singles_male,200003408700,1908.937,6.056069576854999,6.19440445858304,3.1448390344475228,3.125663338986466,-3.049565424135517,0.11290764337854586,1771.9540724424446,36236.269400940626,1993.8420286513754,40676.39342403594,1771.9540724425594,36236.269400940626
singles_male,200003420000,3870.987,3.918064733918544,4.1270359354201185,2.2620750255202062,2.2556065205852898,-1.8649609098999123,0.2281099458013768,1650.9543248753935,10550.482895963833,1838.0089119210186,11484.413634614768,1650.9543248753434,10550.482895963833
singles_male,200003426300,1071.795,6.677614326027739,7.0599765486743165,3.0613220520816835,3.0513494190783392,-3.998654496592633,0.039252887223903396,1387.5962505308844,72103.3166432239,1420.179285678022,80652.12083170016,1387.596250530842,72103.3166432239
singles_male,200003429700,801.4596,5.954903021623873,5.788270521874797,2.2403005040509605,2.2311455700343954,-3.547970017823837,0.028904887732914716,2403.720493831914,79340.78718669093,2442.508871902424,86185.51029069384,2403.7204938318646,79340.78718669093
singles_male,200003430201,1627.977,5.389057640273788,5.313687198431295,2.29063153668156,2.282373098099676,-3.0230556617497353,0.10547184508125496,2194.247844356792,43514.18035644035,2372.7603736029473,47371.94533074755,2194.2478443567666,43514.18035644035
singles_male,200003434700,7426.309,5.761543476055286,5.96221357432704,2.4077705671055565,2.3771810091026593,-3.554443007221484,0.0844375177626462,1664.7375979249334,55831.47750555936,1776.680120008297,61027.881567446675,1664.7375979250066,55831.47750555936
singles_male,200003443900,1896.856,7.1654999427430655,7.181341039898682,2.70399516776342,2.691268608564651,-4.477345872135262,0.06609417740910416,2003.0046020695197,163727.6942334831,2084.710997008254,180725.97448836162,2003.0046020696545,163727.6942334831
singles_male,200003444600,2916.516,5.075154175087335,5.5079884338572915,2.3138904915364655,2.292987935071953,-3.194097942320826,0.11388103266435755,1319.093100733599,31288.490188726228,1409.1293881998895,34098.27448076774,1319.0931007335937,31288.490188726228
singles_male,200003447100,2821.421,3.6367945724680224,4.039926648340077,2.341166648225434,2.3298764977553987,-1.698760000114643,0.22487289837137314,1358.989020076806,7387.554618960919,1576.8335508600358,8066.624550323793,1358.9890200767397,7387.554618960919
singles_male,200003452200,5551.976,5.144238429823239,5.603367229922417,2.2345947899179626,2.2261400061398997,-3.368772440004454,0.1061833637079817,1284.7455861909125,36180.050993193305,1399.926868908552,39312.606262258734,1284.7455861908693,36180.050993193305
singles_male,200003457400,1075.106,5.973281627021904,5.587477631302144,3.4194931925494148,3.4043504012542343,-2.167984438752729,0.20376979278036267,2991.3694775272243,25530.463779132657,3258.829544904296,28947.19652919199,2991.3694775272957,25530.463779132657
singles_male,200003457500,2328.775,5.918353413735567,6.32534351495038,2.234594789917963,2.2264626757689814,-4.090748725032418,0.0696599645423795,1353.7400194983525,76995.71845013033,1377.2184792918079,83622.55183757914,1353.740019498222,76995.71845013033
singles_male,200003467400,3460.934,6.353038633896433,6.540437419036238,2.234594789917963,2.2282579464979513,-4.305842629118276,0.023529027227844904,1687.0110873740985,117442.54236722318,1722.7288762286755,127516.89745677274,1687.0110873740657,117442.54236722318
singles_male,200003467800,1531.326,5.842128307227845,6.262866683943392,3.061322052081684,3.052733865657639,-3.2015446318617085,0.1599805644138512,1335.19800657818,31893.135189278917,1509.3164936446888,35699.28170534657,1335.1980065781297,31893.135189278917
singles_male,200003471300,7697.115,8.173543280052442,8.18734625521462,3.4194931925494148,3.409323087083016,-4.767853062665206,0.03303371000982298,2007.0915925165673,217212.45931587226,2059.1304488803526,245784.63838637792,2007.0915925166669,217212.45931587226
singles_male,200003475900,1272.746,5.535036333216024,5.588539690500089,2.3724600067484642,2.353449662455835,-3.216079683751625,0.1015767122658316,1928.950729833641,46328.158791403934,2101.770789437909,50582.177962763395,1928.9507298335477,46328.158791403934
singles_male,200003478900,1788.495,6.3388755342513265,6.398725031024264,2.4470983292967112,2.4374584217838136,-3.9516267017275526,0.03607830124678826,1916.742871544802,94251.04556656622,1971.0112338304225,103131.78692325158,1916.742871544796,94251.04556656622
singles_male,200003479700,1869.826,5.937064711504367,6.46068593306322,3.4194931925494148,3.404100678112651,-3.0411927405138055,0.11770000357412078,1204.2140932411653,24639.196937192835,1306.612601583789,27937.596685084154,1204.214093241157,24639.196937192835
singles_male,200003491500,1892.093,5.394390121752447,5.807961458086507,2.5589118629178933,2.551562877181486,-3.249049595168614,0.04706394377145261,1344.8323763332874,33646.97550155724,1387.0054117288223,36991.698139266126,1344.832376333204,33646.97550155724
singles_male,200003494100,1693.909,6.638224789724412,6.515914395997322,3.144839034447523,3.116297881137311,-3.3710753615497984,0.09205018263788989,2299.6205391844624,63970.294345398426,2429.6227894365593,71773.07859527733,2299.6205391844082,63970.294345398426
singles_male,200003495100,1943.699,5.330931121431909,5.590916722771984,2.644581396401954,2.624228890930617,-2.9463353263700296,0.1825980366994045,1568.7015759685796,29074.22245036659,1746.532151173249,32066.19991973291,1568.7015759686708,29074.22245036659
singles_male,200003496900,1661.38,5.197006988391055,5.699897875391758,3.0613220520816835,3.0476081226796996,-2.6385758233100747,0.34261990055257274,1229.5379648048086,16929.721133517953,1663.7054910014378,18960.404992035594,1229.5379648048972,16929.721133517953
singles_male,200003501400,3837.693,5.622389133275587,6.081834562210122,2.2999183543257007,2.283838128465582,-3.781916207884421,0.06908815618095783,1284.3374422164297,54152.72421187437,1339.5668070188603,58965.067672274876,1284.3374422163517,54152.72421187437
singles_male,200003504101,5968.233,5.706547138956494,5.876703761723852,2.3138904915364655,2.3016006346854048,-3.5628132701873865,0.05324302112182399,1716.3911849955305,57988.923044847026,1783.144747835117,63171.12477200872,1716.3911849955969,57988.923044847026
singles_male,200003505700,1925.246,6.282104002286757,6.445239364040879,3.061322052081684,3.0526219300225037,-3.383917311959195,0.08124575944491154,1728.5001736509512,49037.26441080182,1803.26808494727,54869.26569362556,1728.5001736509269,49037.26441080182
singles_male,200003506300,2073.548,6.027034236119996,6.382456338407809,2.834874315988539,2.82188950659617,-3.54758202241927,0.09684763956259312,1425.5940520433794,47685.99341478034,1510.4134062929563,52931.79323372235,1425.5940520434344,47685.99341478034
singles_male,200003509100,7260.597,5.6072439531534615,5.720220161404241,2.3538304904674447,2.346130637010944,-3.3663896709367966,0.030694583718014805,1817.5070082800858,50624.23486529045,1866.5983208903276,55232.465092475584,1817.5070082801456,50624.23486529045
singles_male,200003514800,3451.203,5.22987196419239,5.399768178103616,2.3724600067484642,2.3507157467455673,-3.027308171355152,0.15555938728464727,1716.8387836772556,34377.20032833791,1896.3932251049507,37541.303937920864,1716.8387836773165,34377.20032833791
singles_male,200003515400,1621.597,5.512001114103563,5.529388543877597,2.38681236128941,2.3779540730198625,-3.1425761825881873,0.16872857774534408,1999.9092946615963,44666.89952623836,2168.0437343187186,48794.74869547784,1999.9092946615406,44666.89952623836
singles_male,200003515700,1262.259,3.8082166567007034,4.148920864849024,2.3724600067484642,2.3649813544335396,-1.7764608581005596,0.13589462531726998,1446.7872925061552,8486.60967267257,1589.1248608960732,9276.424663235775,1446.7872925060867,8486.60967267257
singles_male,200003517600,2414.28,5.166987792198026,5.6477407953543315,2.3248658214795417,2.315952152850251,-3.32287497387479,0.21396962949875645,1257.1650103691486,33866.520025535516,1348.306767994547,36920.54044216282,1257.1650103691745,33866.520025535516
singles_male,200003520700,6732.091,5.688423939512753,5.953078011172441,2.5378054591812083,2.5303391365420302,-3.415272551991233,0.10945268015233305,1561.380682601097,45790.26784684343,1686.8637018220236,50292.94634763143,1561.3806826010252,45790.26784684343
singles_male,200003523101,1928.14,5.513043045704133,5.730842963027775,2.244957883121214,2.234250855160786,-3.485885079906561,0.04417167983692032,1636.4192628791889,51354.27478531824,1699.8635736388242,55809.22036590378,1636.419262879271,51354.27478531824
singles_male,200003527900,3943.853,5.2424145390062185,5.286028903212441,2.256165232473934,2.2350829590838126,-3.0298636707385067,0.14544615126184918,1948.127834593402,38995.216093873874,2106.922615186465,42402.55020955016,1948.1278345934425,38995.216093873874
singles_male,200003528300,2730.189,5.145822944428221,5.674584671789359,2.58918482687455,2.5729765492447525,-3.0853998449148086,0.1640613030795899,1198.0150422405334,25601.934830387294,1405.3082185505107,28183.11962811396,1198.0150422404774,25601.934830387294
singles_male,200003529700,3984.68,5.724204473041428,6.089720019103992,2.3538304904674447,2.3467997197780526,-3.735889528636547,0.05325207922717624,1411.2382404094708,56742.65885012482,1434.8080216628935,61903.17649507694,1411.2382404095165,56742.65885012482
singles_male,200003535200,2064.064,6.507265845906269,6.616275701904347,2.834874315988539,2.807094669388723,-3.781401385915808,0.038692250062909175,1824.7362917317296,76148.93374221705,1883.9506197405917,84494.63188351819,1824.7362917317773,76148.93374221705
singles_male,200003537800,2656.251,5.810841008885681,5.988589914344675,2.5589118629178933,2.5508518809856073,-3.4296780514267815,0.05556006840092023,1703.3921244226171,50550.953860936526,1769.6969359705868,55559.81899711698,1703.392124422706,50550.953860936526
singles_male,200003539500,2657.678,6.272817576004644,6.316844695477504,2.4470983292967117,2.4314682145105526,-3.869746366180792,0.06366882064110482,1947.3236333912403,88391.997318292,1999.4880898776917,96724.91098211645,1947.323633391248,88391.997318292
singles_male,200003540200,5157.899,4.753438072598624,5.272343355652732,2.5378054591812083,2.5300663597810615,-2.734537896471524,0.3866706350339315,1209.9291422033762,18315.014226146923,1572.8328498885344,20129.130267691882,1209.9291422034487,18315.014226146923
singles_male,200003541600,4175.905,5.432974089245927,5.889201787120844,2.2620750255202062,2.2519441216698866,-3.6271267616006377,0.07783218951579975,1288.4911909570694,46706.230689502176,1339.3697056736062,50792.35178368662,1288.491190957092,46706.230689502176
singles_male,200003543100,1079.667,6.157105396223691,6.31287095152797,2.4470983292967112,2.435589161306444,-3.865772622231259,0.028573817874381496,1741.3014730095588,78986.9520831546,1779.1904080424765,86439.87258004694,1741.3014730096063,78986.9520831546
singles_male,200003543200,1546.957,5.6764013211136115,5.985280967012872,2.4470983292967112,2.4375523134976964,-3.5381826377161607,0.05855416365853127,1493.6884837666362,49446.841826699354,1560.2548669518674,54129.81782572811,1493.6884837665737,49446.841826699354
singles_male,200003546600,1404.017,5.788928755583231,6.109380745707521,2.2620750255202062,2.2539809315074564,-3.847305720187315,0.03331477908358884,1476.4617819638138,66090.12207207744,1513.6744031876242,71856.2183716702,1476.4617819639075,66090.12207207744
singles_male,200003548400,888.4372,6.484505070752401,6.653101828479435,2.4904432933219294,2.482928489295508,-4.162658535157505,0.022395180763401076,1719.0740604398516,104092.28138911529,1742.6247304402877,114068.80229440166,1719.0740604398527,104092.28138911529
singles_male,200003550000,1456.382,5.688329955856756,5.749971239526093,2.271389783660716,2.2627043754253666,-3.4785814558653767,0.05833363464603063,1913.3099723319488,59378.04276991899,1968.8767910740198,64584.57311288259,1913.3099723318783,59378.04276991899
singles_male,200003551101,2644.221,5.781259900699996,6.316336809420695,2.7301671083969095,2.7184983425226474,-3.586169701023785,0.052733405018370906,1190.4427604199905,41547.26731958914,1233.9960158908543,45950.98299664266,1190.4427604200148,41547.26731958914
singles_male,200003551900,1912.738,5.73216484483724,5.879951576911661,2.70399516776342,2.6952481032697495,-3.175956409148241,0.10726867448056451,1755.2667171640492,40626.67877348146,1908.3161011142302,44891.617561270934,1755.266717164056,40626.67877348146
singles_male,200003553400,1005.364,6.215709277240895,6.197547787601054,2.4077705671055565,2.3992074003981045,-3.7897772204954974,0.022618910855722662,2072.282469716398,86877.65962929899,2098.139104342503,94935.3583435067,2072.2824697163346,86877.65962929899
singles_male,200003554900,3089.999,5.644937533053871,6.13732641739935,2.3724600067484642,2.3644748402076283,-3.7648664106508853,0.045093268975081584,1242.5680336801352,51574.85687506066,1279.6526386684254,56306.62659036626,1242.5680336802798,51574.85687506066
