occurrence_id,surface,location,rendered,parsed_value,decimals,percent,context,family_hint,quantity_id,source,source_value,source_scale,tolerance,unit,weighting,status,note
paper-p-00024,paper,pdf-line-700,47,47.0,0,False,"The estimated model has 41 free coordinates for single adults, of which 40 are interior, and 47 for couples,",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.COUPLES.inference.K_interior,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,47.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
paper-p-00025,paper,pdf-line-701,6253.463,6253.463,3,False,all interior. The criterion is 6253.463 and 10283.034 respectively. Across ten terminal paths from five,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.SINGLES.negll,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,6253.463074379619,1.0,0.0005,,,PASS,parsed signed value; |display-source|=7.44e-05 <= 0.0005
paper-p-00026,paper,pdf-line-701,10283.034,10283.034,3,False,all interior. The criterion is 6253.463 and 10283.034 respectively. Across ten terminal paths from five,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.COUPLES.negll,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,10283.03436935076,1.0,0.0005,,,PASS,parsed signed value; |display-source|=0.000369 <= 0.0005
paper-p-00027,paper,pdf-line-702,1.1e-10,1.1e-10,1,False,"starts under two polishing contracts, the criterion varies by 1.1e-10 for single adults and 1.3e-09 for",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.SINGLES.four_leg.leg_a.spread,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,1.127773430198431e-10,1.0,5e-12,,,PASS,parsed signed value; |display-source|=2.78e-12 <= 5e-12
paper-p-00028,paper,pdf-line-702,1.3e-09,1.3e-09,1,False,"starts under two polishing contracts, the criterion varies by 1.1e-10 for single adults and 1.3e-09 for",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.COUPLES.four_leg.leg_a.spread,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,1.2696546036750078e-09,1.0,5e-11,,,PASS,parsed signed value; |display-source|=3.03e-11 <= 5e-11
paper-p-00029,paper,pdf-line-703,0.1669,0.1669,4,False,"couples, and the smallest eigenvalue of the exact Hessian on the interior block is 0.1669 and 0.0771.",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=105:g2_threshold_0_25_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.0016690935448677802,100.0,5e-05,,unweighted,PASS,parsed signed value; |display-source|=9.35e-06 <= 5e-05
paper-p-00030,paper,pdf-line-703,0.0771,0.0771,4,False,"couples, and the smallest eigenvalue of the exact Hessian on the interior block is 0.1669 and 0.0771.",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=984:simulated_p025,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.07713034075177369,1.0,5e-05,,weighted,PASS,parsed signed value; |display-source|=3.03e-05 <= 5e-05
paper-p-00031,paper,pdf-line-733,2.0387,2.0387,4,False,The consumption weight is 2.0387 with a cluster-robust standard error of 0.2917 for single adults,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=53:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,2.038731824410903,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.18e-05 <= 5e-05
paper-p-00032,paper,pdf-line-733,0.2917,0.2917,4,False,The consumption weight is 2.0387 with a cluster-robust standard error of 0.2917 for single adults,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=53:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.29172947159759477,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.95e-05 <= 5e-05
paper-p-00033,paper,pdf-line-734,2.1017,2.1017,4,False,"and 2.1017 with 0.2939 for couples. Two things follow. In the closed-form welfare measure of Section 4,",BASELINE,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=48:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,2.101720268206207,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.03e-05 <= 5e-05
paper-p-00034,paper,pdf-line-734,0.2939,0.2939,4,False,"and 2.1017 with 0.2939 for couples. Two things follow. In the closed-form welfare measure of Section 4,",BASELINE,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=48:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.29387912594743354,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.09e-05 <= 5e-05
paper-p-00035,paper,pdf-line-797,2,2.0,0,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.020245755883190775,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0246 <= 0.5
paper-p-00036,paper,pdf-line-797,2,2.0,0,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.020245755883190775,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0246 <= 0.5
paper-p-00037,paper,pdf-line-797,-0.0347,-0.0347,4,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=49:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,-0.034715472635012054,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.55e-05 <= 5e-05
paper-p-00038,paper,pdf-line-797,0.0399,0.0399,4,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=49:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.03989903760751005,1.0,5e-05,,,PASS,parsed signed value; |display-source|=9.62e-07 <= 5e-05
paper-p-00039,paper,pdf-line-797,-0.0740,-0.074,4,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=45:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,-0.07403222575810053,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.22e-05 <= 5e-05
paper-p-00040,paper,pdf-line-797,0.0231,0.0231,4,False,Occupation 2 δ2                               -0.0347 (0.0399)             -0.0740 (0.0231),DECOMP,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/hard_classification_metrics.csv:row=9:extensive_cell_wn,MNL_posfit/outputs/positive_fit_diagnostics_v3/hard_classification_metrics.csv,0.023081070965365443,1.0,5e-05,,weighted,PASS,parsed signed value; |display-source|=1.89e-05 <= 5e-05
paper-p-00041,paper,pdf-line-798,3,3.0,0,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.030053160815695035,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.00532 <= 0.5
paper-p-00042,paper,pdf-line-798,3,3.0,0,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.030053160815695035,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.00532 <= 0.5
paper-p-00043,paper,pdf-line-798,0.0622,0.0622,4,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=50:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.06221392621025183,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.39e-05 <= 5e-05
paper-p-00044,paper,pdf-line-798,0.0383,0.0383,4,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=50:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.038274918467542905,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.51e-05 <= 5e-05
paper-p-00045,paper,pdf-line-798,0.0394,0.0394,4,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv:row=11:share_attaining_the_observed_anchor_node,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv,0.03938305356533002,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.69e-05 <= 5e-05
paper-p-00046,paper,pdf-line-798,0.0228,0.0228,4,False,Occupation 3 δ3                               0.0622 (0.0383)              0.0394 (0.0228),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=46:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.02279997477881278,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.52e-08 <= 5e-05
paper-p-00047,paper,pdf-line-799,4,4.0,0,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv:row=14:share_attaining_the_observed_anchor_node,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv,0.038977732684619175,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.102 <= 0.5
paper-p-00048,paper,pdf-line-799,4,4.0,0,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv:row=14:share_attaining_the_observed_anchor_node,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv,0.038977732684619175,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.102 <= 0.5
paper-p-00049,paper,pdf-line-799,0.2785,0.2785,4,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.RUM-A.parameter_table[2].se_model,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,0.27850394212080554,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.94e-06 <= 5e-05
paper-p-00050,paper,pdf-line-799,0.0368,0.0368,4,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=85:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.036778792723075375,1.0,5e-05,,weighted,PASS,parsed signed value; |display-source|=2.12e-05 <= 5e-05
paper-p-00051,paper,pdf-line-799,0.2146,0.2146,4,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=47:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.21455939975237293,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.06e-05 <= 5e-05
paper-p-00052,paper,pdf-line-799,0.0223,0.0223,4,False,Occupation 4 δ4                               0.2785 (0.0368)              0.2146 (0.0223),DECOMP,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=108:simulated_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.0002230546636365117,100.0,5e-05,,unweighted,PASS,parsed signed value; |display-source|=5.47e-06 <= 5e-05
paper-p-00053,paper,pdf-line-845,5.2,5.2,1,False,5.2    Fit,POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=94:simulated_p025,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,5.197237993406187,1.0,0.05,,weighted,PASS,parsed signed value; |display-source|=0.00276 <= 0.05
paper-p-00054,paper,pdf-line-849,100,100.0,0,False,is compared not to a 100 per cent target – a correctly specified stochastic-choice model does not attain,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=14:participation_rate,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.9970250550651001,100.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.297 <= 0.5
paper-p-00055,paper,pdf-line-856,95,95.0,0,False,Figure 7: Weighted extensive-margin accuracy against the model’s own simulated 95 per cent band,POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=653:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.9500723318239512,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.00723 <= 0.5
paper-p-00056,paper,pdf-line-857,500,500.0,0,False,"(500 outcome vectors at the fitted estimates), restricted to groups whose statistic clears the pre-registered",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv:row=16:decile,MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv,5.0,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0 <= 0.5
paper-p-00057,paper,pdf-line-869,95,95.0,0,False,The figure below shows each group’s weighted extensive-margin accuracy against its own simulated 95,POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=653:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.9500723318239512,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.00723 <= 0.5
paper-p-00058,paper,pdf-line-871,0.25,0.25,2,False,adequacy gate (Monte Carlo simulation error at most 0.25 times the same sampling variation): coupled,POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=125:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.25006513888977594,1.0,0.005,,weighted,PASS,parsed signed value; |display-source|=6.51e-05 <= 0.005
paper-p-00059,paper,pdf-line-880,6,6.0,0,False,"6 records where the fuller diagnostic set – calibration by predicted decile, the joint hours/occupation",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=266:observed,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.060292570029837775,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.0293 <= 0.5
paper-p-00060,paper,pdf-line-912,"1,000",1000.0,0,False,"is the spread of the Gini level across 1,000 simulation replications, never a confidence interval.",,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv:row=11:decile,MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv,10.0,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0 <= 0.5
paper-p-00061,paper,pdf-line-945,"1,000",1000.0,0,False,"is the spread of the Gini level across 1,000 simulation replications, never a confidence interval.",,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv:row=11:decile,MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv,10.0,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0 <= 0.5
paper-p-00062,paper,pdf-line-980,1.8,1.8,1,False,"held fixed. Within that bounded game, equalising P/A/B changes the Gini by 1.8–9.9% of its baseline",DECOMP,DECOMP:singles:equivalised:delta_I_share_baseline,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.01815772794043318,100.0,0.05,proportion of baseline Gini,dwt,PASS,parsed signed value; |display-source|=0.0158 <= 0.05
paper-p-00063,paper,pdf-line-980,9.9%,9.9,1,True,"held fixed. Within that bounded game, equalising P/A/B changes the Gini by 1.8–9.9% of its baseline",DECOMP,DECOMP:couples:unequivalised:delta_I_share_baseline,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.09894813262056323,100.0,0.05,proportion of baseline Gini,dwt,PASS,parsed signed value; |display-source|=0.00519 <= 0.05
paper-p-00064,paper,pdf-line-983,100,100.0,0,False,"is roughly 100–127% of Var(log W ), with the excess offset by a large negative covariance between con-",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv:row=4:share_var_log_C,MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv,1.003827439497987,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.383 <= 0.5
paper-p-00065,paper,pdf-line-983,127%,127.0,0,True,"is roughly 100–127% of Var(log W ), with the excess offset by a large negative covariance between con-",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv:row=2:share_var_log_C,MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv,1.268119269268318,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.188 <= 0.5
